Display Name,First Name,Last Name,Work E-mail,cloudLifecycleState,Identity ID,Is Manager,department,jobTitle,uid,Access Type,Access Source Name,Access Display Name,Access Description
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,Active Directory,All_Users,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,Active Directory,fam-Windows File Server-Documents-Full Control-1,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,PRISM,Internal_Employee,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,PRISM,View_Reports,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,PRISM,User,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,Active Directory,SecurityArchitect,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,Active Directory,campusAccess,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,Active Directory,Employees,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,ENTITLEMENT,Active Directory,fam-Windows File Server-Audit-Full Control-1,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,,,,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,,,,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,,,,
Carl.Foster,Carl,Foster,Carl.Foster@sailpointdemo.com,active,d73dfb3b7a93466daa62582a7b11e1ca,FALSE,Information Technology,Security Architect,Carl.Foster,,,,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ENTITLEMENT,Active Directory,All_Users,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ENTITLEMENT,PRISM,Internal_Employee,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ENTITLEMENT,PRISM,View_Reports,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ENTITLEMENT,PRISM,User,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ENTITLEMENT,Active Directory,campusAccess,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,ENTITLEMENT,Active Directory,DispenseRx,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,,,,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,,,,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,,,,
Carla.Espinosa,Carla,Espinosa,Carla.Espinosa@sailpointdemo.com,active,b260901ee2504daca3607213409845c2,FALSE,Nursing,Nurse Charge,Carla.Espinosa,,,,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ACCESS_PROFILE,Active Directory,Benefits Employees,Access for Benefits Employees. Distribution group and File share access.
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,Active Directory,Benefits,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,Active Directory,CompCommittee,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,Active Directory,All_Users,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,PRISM,Internal_Employee,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,Active Directory,BenefitCommittee,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,PRISM,View_Reports,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,PRISM,User,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,Active Directory,Compensation,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,Active Directory,campusAccess,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,ENTITLEMENT,Active Directory,Employees,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,,,,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,,,,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,,,,
Carlos.Perkins,Carlos,Perkins,Carlos.Perkins@sailpointdemo.com,active,36c8450e29e44135878ee9399ae3921d,TRUE,Human Resources,Compensation & Benefits Manager,Carlos.Perkins,,,,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ACCESS_PROFILE,TRAKK-WS,TRAKK Input,Input timecards
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,TRAKK-WS,input,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,Active Directory,All_Users,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,PRISM,Internal_Employee,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,PRISM,View_Reports,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,Active Directory,VendorCare,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,PRISM,User,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,Active Directory,Contractors,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,Active Directory,campusAccess,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,ENTITLEMENT,Active Directory,FinanceUsers,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,,,,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,,,,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,,,,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,,,,
Carmen.Hansen,Carmen,Hansen,Carmen.Hansen@sailpointdemo.com,active,537fa549d08b4c8e9dc6c3fe9ab09111,FALSE,Finance,Financial Planning Analyst,Carmen.Hansen,,,,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,Active Directory,ENG_Prod,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,Active Directory,All_Users,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,Active Directory,ServerRoomToken,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,PRISM,Internal_Employee,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,PRISM,View_Reports,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,PRISM,User,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,Active Directory,QualityAssurance,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,Active Directory,campusAccess,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,ENTITLEMENT,Active Directory,Employees,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,,,,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,,,,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,,,,
Carol.Adams,Carol,Adams,Carol.Adams@sailpointdemo.com,active,c4bcc54e83d64fe6aab5da62f8305b85,FALSE,Engineering,Production Test Engineer I,Carol.Adams,,,,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,DEV_Europe,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,All_Users,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,PRISM,Internal_Employee,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,PRISM,View_Reports,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,ENG_Mgmt,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,PRISM,User,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,ENG_Stage,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,QualityAssurance,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,Development,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,campusAccess,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,ENTITLEMENT,Active Directory,Employees,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,,,,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,,,,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,,,,
Carolyn.Perry,Carolyn,Perry,Carolyn.Perry@sailpointdemo.com,active,57a8e08e8fed487d8e9f90cde06c1f2f,TRUE,Engineering,Staging Manager,Carolyn.Perry,,,,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ACCESS_PROFILE,Active Directory,Accounts Receivable,Internal Accounts Receivable Application Access
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,Active Directory,All_Users,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,Active Directory,DataArchive,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,PRISM,Internal_Employee,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,PRISM,View_Reports,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,PRISM,User,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,Active Directory,campusAccess,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,Active Directory,AccountsReceivable,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,Active Directory,fam-Windows File Server-Audit-Read & Execute-1,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,Active Directory,AccountingGeneral,
Catherine.Simmons,Catherine,Simmons,Catherine.Simmons@sailpointdemo.com,active,d817568fd7ff4cf08dea0c086de3fb29,TRUE,Finance,Treasury Researcher,Catherine.Simmons,ENTITLEMENT,Active Directory,Employees,
